stop_id,stop_name,stop_lon,stop_lat
istb.191303,BODRUM-İ CAMİ,29.06674,41.01164
istb.191125,SAFFET ÇEBİ İÖOKL.,29.06788,41.01189
istb.192602,FSM VAKIF ÜNİVERSİTE,29.07094,41.01523
istb.191652,GAZİLER,29.07268,41.01712
istb.192624,BULGURLU CADDESİ,29.07101,41.01857
istb.191651,GAZİLER,29.07275,41.01702
istb.192601,FSM VAKIF ÜNİVERSİTE,29.07059,41.0152
istb.191124,SAFFET ÇEBİ İÖOKL.,29.06795,41.012
istb.191302,BODRUM-İ CAMİ,29.06675,41.01171
istb.191304,KOTKU CAMİ,29.06454,41.01009
istb.188046,ZAHİT KOTKU,29.06353,41.00924
istb.188044,BARIŞ MANÇO PARKI,29.06268,41.01199
istb.188042,KÜÇÜK ÇAMLICA,29.06052,41.01392
istb.188038,METROBÜS ACIBADEM,29.05874,41.01572
istb.188040,METROBÜS ACIBADEM,29.05717,41.0157
istb.188082,NİŞANTAŞI,29.05469,41.01359
istb.188080,ACIBADEM CAD.,29.05245,41.01132
istb.188078,ALTINBAKKAL,29.0515,41.01017
istb.188076,ÇAMLICA KIZ LİSESİ,29.0501,41.00851
istb.191495,YILDIZ TEKNİKÜNV LOJ,29.04615,41.00754
istb.191535,FAİKBEY SOKAK,29.0451,41.00853
istb.191537,ÜSK.YEŞİLAY MERKEZİ,29.04245,41.00992
istb.187147,VALİDEBAĞ SANATORYUM,29.04012,41.01133
istb.191608,VALİDEBAĞ,29.03829,41.01204
istb.191371,İŞÇİ EVLERİ,29.03624,41.01272
istb.186671,PAŞABAHÇE BLOKLARI,29.03544,41.01315
istb.191361,MÜTEVELLİ ÇEŞMESİ,29.03186,41.01558
istb.191336,ASKERLİK ŞUBESİ,29.02891,41.01566
istb.191333,ZEYNEP KAMİL HST.,29.02627,41.01614
istb.191306,ÜSKÜDAR ZABITA MDR.,29.02417,41.01672
istb.191666,S. MEHMET PAŞA İÖOKL,29.02188,41.01761
istb.191801,DR.FAHRİ ATABEY CAD.,29.0202,41.0187
istb.191803,HALİL RÜŞTÜ İÖOKL.,29.01741,41.02083
istb.191321,AHMEDİYE,29.01584,41.02312
istb.183510,ETİLER MAHALLESİ,29.03784,41.08904
istb.183508,SİTE YOLU,29.03845,41.08692
istb.183407,SALTAN SİTESİ,29.03611,41.08673
istb.183494,CENGİZ TOPEL,29.03819,41.08559
istb.183497,CENGİZ TOPEL,29.04054,41.08461
istb.183492,BASIN SİTESİ,29.03779,41.08257
istb.183489,ETİLER,29.0342,41.08066
istb.183487,ÇARŞI,29.03079,41.07889
istb.183485,AKMERKEZ,29.02654,41.07753
istb.183483,POLİS OKULU,29.02329,41.0788
istb.183460,LEVENT,29.01645,41.07449
istb.184104,ZİNCİRLİKUYU,29.01376,41.06993
istb.188979,GAYRETTEPE METRO,29.01073,41.06896
istb.184227,YILDIZ POSTA CADDESİ,29.01049,41.06374
istb.183855,Z.KUYU-METROBÜS 3,29.01393,41.06751
istb.183458,LEVENT,29.01743,41.07416
istb.183482,GÜVERCİN,29.02193,41.07677
istb.183484,AKMERKEZ,29.02496,41.07729
istb.183486,ÇARŞI,29.03047,41.07868
istb.183488,ETİLER,29.03353,41.08025
istb.183491,BASIN SİTESİ,29.03812,41.08273
istb.183495,CENGİZ TOPEL,29.04008,41.08425
istb.183496,CENGİZ TOPEL,29.03851,41.08546
istb.183509,SİTE YOLU,29.03845,41.08668
istb.183576,LEVAZIM MAHALLESİ,29.01891,41.0641
istb.183575,BELTAŞ,29.01814,41.072
istb.184108,GAYRETTEPE,29.00508,41.06752
istb.184105,ESENTEPE,29.00843,41.06816
istb.184103,ZİNCİRLİKUYU,29.01271,41.06952
istb.183456,LEVENT,29.01788,41.07368
istb.183574,BELTAŞ,29.018,41.07141
istb.183500,RUMELİHİSARÜSTÜ,29.05075,41.08827
istb.183499,BOĞAZİÇİ ÜNİVERSİTE,29.0473,41.0855
istb.183815,NİSPETİYE,29.04301,41.08493
istb.183531,POLİS OKULU,29.02261,41.07721
istb.184029,LEVEND CAMİ,29.01743,41.07883
istb.183461,LEVEND,29.01438,41.0768
istb.183452,FABRİKALAR,29.01197,41.08011
istb.183445,4.LEVEND,29.00699,41.08747
istb.183441,SANAYİ MAHALLESİ,29.00599,41.09082
istb.183436,SEYRANTEPE YOLU,29.00579,41.09505
istb.183433,İTÜ REKTÖRLÜĞÜ,29.01976,41.10805
istb.183429,MASLAK,29.02445,41.10911
istb.183425,FAKÜLTE,29.02495,41.11381
istb.183423,ATATÜRK OTO SANAYİ,29.02451,41.11739
istb.183421,FATİH PARK ORMAN,29.02396,41.12739
istb.183419,DERBENT,29.02457,41.13095
istb.183417,FATİH ORMANI,29.02534,41.13535
istb.183413,HACI OSMAN,29.0278,41.13997
istb.183409,KEFELİKÖY,29.03616,41.15337
istb.193321,ÇAYIRBAŞI,29.03657,41.15481
istb.183442,ÇAYIRBAŞI MERKEZ,29.03672,41.15714
istb.193324,BELEDİYE,29.04268,41.15939
istb.193327,BÜYÜKDERE MAHALLESİ,29.04751,41.16181
istb.193330,BEYAZ PARK,29.05021,41.16361
istb.193332,SEFARET,29.05262,41.165
istb.193334,KOCATAŞ (SAHİL),29.05505,41.16528
istb.193336,HACI ÖMER MEYDANI,29.05741,41.16708
istb.183883,Ş.MİTHAT YILMAZ CAD.,29.05512,41.16965
istb.183115,SULAR CAD. (SARIYER),29.05367,41.17136
istb.183119,YUSUF ZİYA STADI,29.04978,41.17376
istb.184025,ŞİFA,29.04803,41.17426
istb.193339,SARIYER,29.04809,41.17302
istb.183118,YUSUF ZİYA STADI,29.05081,41.17315
istb.183116,SULAR CAD. (SARIYER),29.05326,41.17152
istb.183882,Ş.MİTHAT YILMAZ CAD.,29.05517,41.16946
istb.193335,HACI ÖMER MEYDANI,29.05648,41.16817
istb.193333,KOCATAŞ (SAHİL),29.05431,41.16529
istb.193331,SEFARET,29.05253,41.16507
istb.193329,BEYAZ PARK,29.04932,41.16353
istb.193326,BÜYÜKDERE MAHALLESİ,29.04708,41.16203
istb.193325,BÜYÜKDERE,29.04426,41.16108
istb.193323,BELEDİYE,29.04166,41.15994
istb.193322,MEHMET İPKİN İ.Ö.O,29.03898,41.15927
istb.183871,SEDAT KENT,29.03703,41.15847
istb.193320,ÇAYIRBAŞI,29.03593,41.15628
istb.183408,KEFELİKÖY,29.03639,41.15353
istb.183410,FİDANLIK,29.03176,41.15258
istb.183412,HACI OSMAN,29.02559,41.13813
istb.183416,FATİH ORMANI,29.02496,41.13458
istb.183418,DERBENT,29.02429,41.1306
istb.183420,FATİH PARK ORMAN,29.02357,41.12654
istb.184057,ATATÜRK SAN.  KAVŞAK,29.02406,41.11914
istb.183422,ATATÜRK OTO SANAYİ,29.02429,41.11672
istb.183424,FAKÜLTE,29.02471,41.11336
istb.183426,FEVZİYE MEKTEPLERİ,29.02496,41.11109
istb.183428,MASLAK,29.021,41.10858
istb.183432,İTÜ REKTÖRLÜĞÜ,29.01909,41.10822
istb.183435,MASLAK KAVŞAĞI,29.0139,41.10651
istb.183437,SEYRANTEPE YOLU,29.00571,41.09586
istb.183440,SANAYİ MAHALLESİ,29.00578,41.08974
istb.183446,4.LEVEND,29.00735,41.08534
istb.183562,ÇAMLIK,29.01187,41.08507
istb.183560,3.LEVENT,29.01737,41.08709
istb.183545,PARK,29.0207,41.08475
istb.183533,TERAKKİ LİSESİ,29.02261,41.08049
istb.183530,POLİS OKULU,29.02334,41.07882
istb.183814,NİSPETİYE,29.04285,41.08483
istb.183498,BOĞAZİÇİ ÜNİVERSİTE,29.04726,41.08542
istb.183898,SARITEPE KAMPÜSÜ,29.01296,41.24419
istb.183125,PLAJ YOLU,28.99338,41.23111
istb.183127,BEŞEVLER,28.99666,41.22931
istb.183942,ARIKÖY,29.00107,41.22784
istb.183129,SALİHPAŞA,29.01749,41.22262
istb.183130,USKUMRUKÖY,29.02285,41.22027
istb.183135,TOPCULAR,29.02857,41.22096
istb.183940,YEŞİL VADİ,29.03519,41.21718
istb.183092,GAZİNOLAR,29.03402,41.21405
istb.184070,KUZEY KONAKLARI,29.03616,41.21183
istb.184024,KİLYOS CADDESİ,29.0389,41.2107
istb.183090,DEMİRCİKÖY YOLU,29.04033,41.20408
istb.183088,ZEKERİYAKÖY YOLU,29.03528,41.1965
istb.183086,BAHÇEKÖY YOLU,29.03648,41.19096
istb.183123,SPOR TESİSLERİ,29.02643,41.19065
istb.183992,KILIÇPINAR,29.01584,41.18781
istb.183114,ÖĞRENCİ YURDU,28.99575,41.18286
istb.184064,BAHÇEKÖY YOLU,28.9899,41.17768
istb.183397,KÖY YOLU,28.98976,41.1776
istb.183395,ORMAN FAK.,28.98998,41.17587
istb.183155,KEMERBURGAZ YOLU,28.99024,41.17369
istb.183151,KEMER,28.9908,41.17073
istb.184066,KEMER MAHALLESİ,28.99045,41.16724
istb.184062,HACIOSMAN,29.02774,41.1403
istb.183501,PARK,29.04239,41.0877
istb.184067,BOĞAZİÇİ ÜNV.KAMPÜSÜ,29.04725,41.08539
istb.183813,NİSPETİYE,29.04361,41.08531
istb.183502,PARK,29.04281,41.08765
istb.183504,ALT GEÇİT,29.04688,41.09012
istb.184061,HACIOSMAN,29.02703,41.13934
istb.184065,KEMER MAHALLESİ,28.99066,41.16759
istb.183150,KEMER,28.99094,41.17085
istb.183152,KEMERBURGAZ YOLU,28.99039,41.17377
istb.183156,ORMAN FAK.,28.99012,41.17594
istb.183396,KÖY YOLU,28.98976,41.1776
istb.183113,ÖĞRENCİ YURDU,28.99594,41.18287
istb.184063,BAHÇEKÖY YOLU,28.99644,41.18366
istb.183991,KILIÇPINAR,29.01567,41.18765
istb.183122,SPOR TESİSLERİ,29.02623,41.19078
istb.183085,BAHÇEKÖY YOLU,29.03619,41.19135
istb.183087,ZEKERİYAKÖY YOLU,29.03556,41.19668
istb.183089,DEMİRCİKÖY YOLU,29.04047,41.20575
istb.184023,KİLYOS CADDESİ,29.03878,41.21079
istb.184069,KUZEY KONAKLARI,29.03611,41.21173
istb.183091,GAZİNOLAR,29.03395,41.21357
istb.183939,YEŞİL VADİ,29.03519,41.21718
istb.183128,SALİHPAŞA,29.01713,41.22272
istb.183941,ARIKÖY,29.00179,41.22767
istb.183126,BEŞEVLER,28.9967,41.22935
istb.183124,PLAJ YOLU,28.99349,41.23114
istb.184072,HACIOSMAN METRO,29.03069,41.13959
istb.183618,SİTELER YOLU,29.03463,41.13821
istb.183616,FERAHEVLER YOLU,29.03792,41.13762
istb.183635,DEDEMAN LİSESİ,29.0393,41.13379
istb.183637,SARIYER KAYMAKAMLIK,29.04108,41.13111
istb.184004,VATAN,29.04262,41.12961
istb.183639,YEŞİLEVLER,29.04509,41.12888
istb.183641,METİN OKTAY,29.04798,41.12875
istb.183643,NURİ PAŞA CAD.,29.05074,41.12717
istb.183645,OKUL,29.05244,41.12626
istb.184087,KIZILAY,29.05325,41.12186
istb.184089,GÜMÜŞ DAMLA SOK.,29.0516,41.12008
istb.184091,ROTARY 100. YIL LİS.,29.05022,41.11744
istb.183870,İSTİNYE MERKEZ,29.05099,41.11603
istb.183913,NESLİŞAH CAMİ,29.05209,41.11435
istb.193288,TERSANE,29.05422,41.11312
istb.183875,MÜŞİR FUAT PAŞA,29.05845,41.11005
istb.193284,EMİRGAN,29.05798,41.10771
istb.193282,ÇINARALTI,29.0565,41.10437
istb.193280,BOYACIKÖY,29.05494,41.10123
istb.193276,BALTALİMANI,29.05292,41.0986
istb.193278,BALTALİMANI,29.05227,41.09673
istb.184044,B.KEMAL ÇAĞLAR LİS.,29.04979,41.09679
istb.183662,H.M.ŞALGAMCIOĞLU İÖO,29.04817,41.09572
istb.183503,ALT GEÇİT,29.04675,41.09021
istb.184041,H.MEHMET ŞALGAMCI,29.04697,41.09613
istb.184043,B.KEMAL ÇAĞLAR LİS.,29.05001,41.09667
istb.193279,BALTALİMANI,29.05244,41.09665
istb.193277,BALTALİMANI,29.05303,41.0972
istb.193281,BOYACIKÖY,29.05507,41.10141
istb.193283,ÇINARALTI,29.05698,41.1052
istb.193285,EMİRGAN,29.05759,41.10692
istb.183874,MÜŞİR FUAT PAŞA,29.05853,41.11006
istb.193287,TOKMAKBURNU,29.05659,41.11278
istb.193290,TERSANE,29.05354,41.1138
istb.183869,İSTİNYE MERKEZ,29.05095,41.11625
istb.183912,KAPLICALAR,29.04892,41.11728
istb.184088,KIZILAY,29.05325,41.12186
istb.184090,GÜMÜŞ DAMLA SOK.,29.0516,41.12008
istb.184092,ROTARY 100. YIL LİS.,29.05022,41.11744
istb.183617,SİTELER YOLU,29.0345,41.13834
istb.183523,FATİH SULTAN,29.04138,41.09336
istb.183519,DUMLUPINAR OKULU,29.03714,41.09261
istb.183518,NARİN KÖPRÜSÜ,29.03351,41.09229
istb.183515,NARİN SİTESİ,29.03261,41.08951
istb.183514,TEPECİK SOKAK,29.0331,41.08678
istb.183512,ETİLER CAMİİ,29.03065,41.08284
istb.184094,SARI KONAKLAR,29.03018,41.07948
istb.184095,SARI KONAKLAR,29.03099,41.08302
istb.183511,ETİLER CAMİİ,29.031,41.08298
istb.183513,TEPECİK SOKAK,29.03316,41.08685
istb.183516,NARİN SİTESİ,29.03266,41.08943
istb.183517,NARİN KÖPRÜSÜ,29.03297,41.0924
istb.183520,DUMLUPINAR OKULU,29.03747,41.0928
istb.183507,KARAYOLLARI,29.05041,41.09256
istb.183505,TAŞLIBAYIR,29.04955,41.09144
istb.183506,TAŞLIBAYIR,29.04997,41.09145
istb.183526,HAREKET SİTESİ,29.03601,41.0749
istb.183795,OTLUKBELİ,29.03389,41.07599
istb.183525,YEŞİLBAĞ,29.03197,41.07648
istb.183524,YEŞİLBAĞ,29.03167,41.07653
istb.183794,OTLUKBELİ,29.03353,41.07609
istb.183856,ETİLER LİSESİ,29.02864,41.07677
istb.183859,YEŞİLBAĞ,29.02995,41.07511
istb.183549,ÇİÇEKCİ,29.03337,41.07336
istb.183861,ÇİFTLİK,29.0371,41.07124
istb.193259,ARNAVUTKÖY,29.04112,41.06998
istb.184160,TAKSİM,28.98691,41.03728
istb.183781,BEŞİKTAŞ B.ÜNİVERSİT,29.00757,41.04219
istb.193239,ÇIRAĞAN,29.01353,41.04352
istb.193242,YAHYA EFENDİ,29.01779,41.04518
istb.193243,GALATASARAY ÜNV.,29.0213,41.04653
istb.193245,KABATAŞ LİSESİ,29.02388,41.04773
istb.193247,ORTAKÖY,29.03049,41.04979
istb.193249,ŞİFA YURDU,29.03388,41.05354
istb.193251,MUALLİM NACİ CADDESİ,29.03487,41.05696
istb.193253,KURUÇEŞME PARKI,29.03628,41.05973
istb.193255,KOLEJ,29.04103,41.06452
istb.193257,ARNAVUTKÖY,29.04383,41.06704
istb.193260,ÇAMLIBAHÇE,29.0454,41.07074
istb.193263,BEBEK,29.04329,41.07661
istb.193265,KÜÇÜK BEBEK,29.04535,41.07853
istb.193267,BOĞAZİÇİ ÜNİVERSİTES,29.0505,41.07994
istb.193269,AŞİYAN,29.05509,41.08146
istb.193271,RUMELİHİSARI,29.05699,41.08869
istb.193273,NECİP BEY BAĞI,29.05484,41.09272
istb.193275,BALTALİMANI HAST.,29.05325,41.09589
istb.193289,TERSANE,29.0544,41.11302
istb.193292,İSTİNYE,29.05562,41.11475
istb.193294,İSTİNYE İSKELE,29.05988,41.11397
istb.193686,DEREBOYU,28.66095,41.03074
istb.193297,YENİKÖY CADDESİ,29.06444,41.11747
istb.193299,YENİKÖY,29.07014,41.12155
istb.193301,KONSOLOSLUK,29.07105,41.12507
istb.183949,SAYFİYE,29.06832,41.128
istb.193303,KALENDER,29.06373,41.13104
istb.193305,SAHİL YOLU,29.06019,41.13567
istb.193308,TARABYA,29.05445,41.13816
istb.193311,TARABYA İSKELE,29.05654,41.13916
istb.193313,MARMARA ÜNV.,29.05624,41.14217
istb.193315,TABYAALTI,29.05158,41.14711
istb.193317,KİREÇBURNU,29.04713,41.14791
istb.193319,KEFELİKÖY,29.03887,41.1534
istb.183136,ÇAYIRBAŞI,29.03491,41.15576
istb.183138,FİDAN SOKAK,29.03085,41.15563
istb.184077,KİBRİT FABRİKASI,29.02572,41.15705
istb.183140,BELNET,29.0233,41.15803
istb.183142,KOZDERE,29.02137,41.15897
istb.183144,FINDIKSUYU,29.01099,41.16476
istb.183148,SULAR,29.00046,41.16725
istb.183398,BAHÇEKÖY,28.98979,41.17983
istb.183149,SULAR,29.00093,41.16714
istb.183145,FINDIKSUYU,29.01099,41.16476
istb.183143,KOZDERE,29.02137,41.15897
istb.183141,BELNET,29.02346,41.15786
istb.184076,KİBRİT FABRİKASI,29.02597,41.15685
istb.183139,FİDAN SOKAK,29.03145,41.15557
istb.183137,ÇAYIRBAŞI,29.03526,41.1558
istb.193318,KEFELİKÖY,29.03913,41.15319
istb.193316,KİREÇBURNU,29.0462,41.14805
istb.193314,TABYAALTI,29.0523,41.1468
istb.193312,MARMARA ÜNV.,29.05598,41.14224
istb.193310,TARABYA İSKELE,29.05593,41.1393
istb.193306,TARABYA,29.05424,41.13806
istb.193304,SAHİL YOLU,29.05909,41.13618
istb.193302,KALENDER,29.06377,41.13068
istb.183948,SAYFİYE,29.0684,41.1279
istb.193300,KONSOLOSLUK,29.071,41.12476
istb.193298,YENİKÖY,29.07036,41.12203
istb.193296,YENİKÖY CADDESİ,29.06675,41.11827
istb.193295,YALILAR,29.06315,41.11667
istb.193293,İSTİNYE İSKELE,29.05914,41.11437
istb.193291,İSTİNYE,29.05586,41.11491
istb.193274,BALTALİMANI HAST.,29.05319,41.0957
istb.193272,NECİP BEY BAĞI,29.05534,41.09205
istb.193270,RUMELİHİSARI,29.05673,41.08776
istb.193268,AŞİYAN,29.05438,41.0812
istb.193266,BOĞAZİÇİ ÜNİVERSİTES,29.05025,41.07994
istb.193264,KÜÇÜK BEBEK,29.04496,41.07857
istb.193262,BEBEK,29.04305,41.07654
istb.193261,ÇAMLIBAHÇE,29.04518,41.07088
istb.193258,ARNAVUTKÖY,29.04338,41.06706
istb.193256,KOLEJ,29.0407,41.06406
istb.193254,KURUÇEŞME PARKI,29.03677,41.06049
istb.193252,MUALLİM NACİ CADDESİ,29.0348,41.05721
istb.193250,ŞİFA YURDU,29.03368,41.0536
istb.193248,ORTAKÖY,29.0284,41.04919
istb.193246,KABATAŞ LİSESİ,29.02427,41.04809
istb.193244,GALATASARAY ÜNV.,29.02093,41.04652
istb.193241,YAHYA EFENDİ,29.01832,41.0455
istb.193240,ÇIRAĞAN,29.01281,41.04342
istb.183780,BEŞİKTAŞ B.ÜNİVERSİT,29.00781,41.04239
istb.183974,4.LEVEND METRO,29.00738,41.08412
istb.183434,MASLAK KAVŞAĞI,29.01342,41.10629
istb.183983,EMNİYET EVLER,29.00662,41.08678
istb.184100,BAKKAL,29.04271,41.1608
istb.183953,ELMADAĞ,29.03987,41.16131
istb.183844,MÜH.ŞEVKET SOK,29.03947,41.16261
istb.183846,BARBAROS OKUL,29.03776,41.16441
istb.183847,OKUL ÜSTÜ,29.03667,41.16558
istb.183850,SARIKIZ,29.03819,41.16551
istb.184051,BAŞARAN,29.03664,41.16605
istb.183848,GÜNAYDIN SOKAK,29.0376,41.16681
istb.183849,ŞEN SOKAK,29.03714,41.16756
istb.184099,ŞEN SOKAK ÇIKMAZI,29.0386,41.16865
istb.183851,KOCATAŞ K.PINAR CAD.,29.03939,41.16934
istb.184052,TOP SAHASI,29.03701,41.16957
istb.184096,KOCATAŞ CAMİİ,29.03503,41.16845
istb.183793,KOCATAŞ,29.02756,41.1689
istb.184053,KÜÇÜK SOKAK,29.03145,41.16842
istb.184101,KOCATAŞ SOKAK,29.03141,41.16845
istb.183852,ÇAMLIBAHÇE,29.03233,41.16721
istb.183993,SU DEPOSU,29.03181,41.16479
istb.183842,CUMHURİYET CADDESİ,29.03379,41.16507
istb.183845,BARBAROS OKUL,29.03733,41.16464
istb.183843,MÜH.ŞEVKET SOK,29.03943,41.16261
istb.183973,4.LEVEND METRO,29.0073,41.08419
istb.183411,FİDANLIK,29.03211,41.15255
istb.193340,SARIYER,29.04811,41.17303
istb.184049,ORTA CAMİ,29.02637,41.15968
istb.183608,KAZIM KARABEKİR,29.02701,41.16063
istb.184050,ORTA CAMİ,29.02588,41.15907
istb.184075,HACIOSMAN METRO,29.03079,41.13965
istb.190178,Y.BOSNAMETRO (Ö.H.O),28.83761,40.99143
istb.190432,KARGO,28.63114,41.04151
istb.190449,ZİYLAN,28.63476,41.03992
istb.190484,BAYDEMİRLER,28.63955,41.03825
istb.190502,KIRAÇ İÖO,28.64597,41.03522
istb.190534,AÇELYA CADDESİ,28.64736,41.04744
istb.190351,KÜPEÇİÇEĞİ SOKAK,28.64534,41.04444
istb.192969,H. EDİP ADIVAR CAD.,28.64797,41.04703
istb.192967,KAMELYA SOKAK,28.65009,41.04592
istb.190346,BAHAR SOKAK,28.65072,41.04422
istb.189869,BÜYÜKAYAZMA CD.,28.64992,41.04184
istb.193687,DEREBOYU,28.66091,41.03061
istb.193685,ATATÜRK CADDESİ,28.65655,41.03211
istb.189753,MERKEZ MAHHALESİ,28.65191,41.0289
istb.193894,YUNUS EMRE CAMİİ,28.65028,41.02793
istb.193896,KAZIM KARABEKİR CADD,28.64547,41.02992
istb.193684,ATATÜRK CADDESİ,28.65645,41.03197
istb.189868,BÜYÜKAYAZMA CD.,28.64974,41.042
istb.190345,BAHAR SOKAK,28.65056,41.04421
istb.192966,KAMELYA SOKAK,28.64994,41.0459
istb.192968,H. EDİP ADIVAR CAD.,28.64702,41.04751
istb.190350,KÜPEÇİÇEĞİ SOKAK,28.64544,41.04441
istb.190533,AÇELYA CADDESİ,28.64388,41.04212
istb.190501,KIRAÇ İÖO,28.646,41.0355
istb.190483,BAYDEMİRLER,28.63975,41.03796
istb.190448,ZİYLAN,28.63481,41.04007
istb.190431,KARGO,28.63084,41.04173
istb.183430,MASLAK,29.02342,41.10817
istb.183688,İTÜ,29.02966,41.10878
istb.183784,İSTİNYE PARK,29.03455,41.11014
istb.183690,BORSA,29.03626,41.11095
istb.183678,İSTİNYE BAYIR KAVŞAĞ,29.04114,41.11206
istb.183686,İSTİNYE BAYIRI,29.04899,41.11046
istb.183684,TOKMAK BURNU,29.05519,41.11178
istb.183683,TOKMAK BURNU,29.05443,41.11166
istb.183685,İSTİNYE BAYIRI,29.04801,41.1108
istb.183679,İSTİNYE BAYIR KAVŞAĞ,29.04157,41.11226
istb.183792,ENKA ATIŞ POLİGONU,29.03908,41.11183
istb.183689,BORSA,29.03637,41.11114
istb.183783,İSTİNYE PARK,29.03294,41.1096
istb.183687,İTÜ,29.02923,41.1089
istb.183431,MASLAK,29.0257,41.10836
istb.189204,TOPKAPI CADDESİ,28.92795,41.0195
istb.184217,HALICIOĞLU 8,28.94381,41.04879
istb.184224,SÜTLÜCE,28.9412,41.04729
istb.184226,HALİÇ KONGRE MERKEZİ,28.94505,41.05373
istb.184229,TİCARET ÜNİVERSİTESİ,28.95077,41.05586
istb.184231,MİNİATÜRK,28.95078,41.05958
istb.184547,HALİÇ PARKI,28.94883,41.0616
istb.184233,SÜNNET KÖPRÜSÜ,28.95072,41.06352
istb.184284,KAĞITHANE GARAJI,28.95926,41.06614
istb.184286,SADABAD,28.9643,41.06843
istb.184288,KAĞITHANE BELEDİYESİ,28.96669,41.07224
istb.184521,KAĞITHANE EMN. MÜD.,28.96923,41.07484
istb.183236,K.HANE KÜLTÜR MERKEZ,28.9711,41.07781
istb.183895,YAHYA KEMAL DEREİÇİ,28.98633,41.08789
istb.183922,HİLAL PARK,28.98966,41.08604
istb.183920,ARMAĞAN SOKAK,28.99246,41.08573
istb.183999,İKİZLER,28.99449,41.08472
istb.183918,KEÇİDERESİ,28.99528,41.08191
istb.183916,GENÇ OSMAN CADDESİ,28.9979,41.08167
istb.183765,VERİMER OKULU,29.00127,41.08296
istb.183763,KUBİLAY,29.00295,41.08319
istb.183761,DEPO ARKASI,29.00498,41.08442
istb.184019,SANAYİ YOLU,29.00479,41.09172
istb.183752,BAŞARI OKULU,29.00226,41.09064
istb.184079,SULTAN SELİM CADDESİ,28.99965,41.09086
istb.183806,MERKEZ CAMİİ,28.99645,41.091
istb.183804,BAL ÖZÜ SOKAK,28.99399,41.09376
istb.184059,ÇİMENTEPE,29.0,41.0
istb.183802,SEYRANTEPE YEŞİLCE,28.99731,41.09642
istb.183739,MERKEZ CAMİİ,28.99705,41.09963
istb.184084,CESUR SOKAK,28.99058,41.09957
istb.183743,ŞANTİYE ŞEFLİĞİ,28.99053,41.09787
istb.183745,HUZUR MAHALLESİ,28.98822,41.09866
istb.183938,ULUBATLI H.CAMİ,28.98575,41.09886
istb.183746,SEYRANTEPE,28.98479,41.09974
istb.183937,ULUBATLI H.CAMİ,28.98572,41.09876
istb.183744,HUZUR MAHALLESİ,28.98841,41.09852
istb.183742,ŞANTİYE ŞEFLİĞİ,28.99091,41.09805
istb.183740,POLİS LOJMANLARI,28.99284,41.09937
istb.183738,MERKEZ CAMİİ,28.99698,41.09944
istb.183801,SEYRANTEPE YEŞİLCE,28.99731,41.09675
istb.184058,ÇİMENTEPE,29.0,41.0
istb.183803,BAL ÖZÜ SOKAK,28.99349,41.0932
istb.183805,MERKEZ CAMİİ,28.9965,41.09106
istb.184078,SULTAN SELİM CAD.,29.00121,41.09062
istb.183751,BAŞARI OKULU,29.00304,41.09055
istb.183762,DEPO ARKASI,29.0054,41.08452
istb.183764,KUBİLAY,29.00295,41.08319
istb.183766,VERİMER OKULU,29.0008,41.08304
istb.183767,MENEKŞE SK.,28.99856,41.08228
istb.183915,GENÇ OSMAN CADDESİ,28.99758,41.08129
istb.183917,KEÇİDERESİ,28.99533,41.08202
istb.183998,İKİZLER,28.99489,41.08364
istb.183919,ARMAĞAN SOKAK,28.99366,41.08584
istb.183994,AYGÜN SOKAK,28.99151,41.08605
istb.183921,HİLAL PARK,28.98877,41.08673
istb.183894,YAHYA KEMAL DEREİÇİ,28.98651,41.08802
istb.183344,AYAZMA YOLU,28.97622,41.08246
istb.184292,KAĞITHANE,28.97365,41.07969
istb.183235,K.HANE KÜLTÜR MERKEZ,28.96983,41.07666
istb.184289,KAĞITHANE BELEDİYESİ,28.96692,41.07264
istb.184287,SADABAD,28.96419,41.06875
istb.184285,KAĞITHANE GARAJI,28.95819,41.06614
istb.184232,SÜNNET KÖPRÜSÜ,28.95016,41.06391
istb.184546,HALİÇ PARKI,28.9487,41.06279
istb.184228,TİCARET ÜNİVERSİTESİ,28.94982,41.05515
istb.184223,SÜTLÜCE,28.94115,41.04705
istb.184219,HALICIOĞLU 9,28.9432,41.04722
istb.184216,HALICIOĞLU 7,28.94378,41.0486
istb.183439,OTO SANAYİ,29.00584,41.09632
istb.183733,SEYRANTEPE YOLU,29.00622,41.09908
istb.183735,TAMİRHANE,29.00396,41.09953
istb.183547,İMAM ÇEŞME,29.00049,41.10292
istb.183891,GAZİLER,28.99929,41.10821
istb.183797,OYAK SİTESİ,28.99872,41.10562
istb.183799,CUMHURİYET,28.99634,41.10482
istb.183834,SİTELER,28.99723,41.10643
istb.183822,ÇAKIROĞLU,28.99716,41.10906
istb.183872,CENDERE YOLU,28.99651,41.11093
istb.183824,EVYAP CAMİ,28.98986,41.10924
istb.184047,EVYAP LİSESİ,28.98885,41.11166
istb.183755,GARAJ YOLU,28.98614,41.11339
istb.183736,AYAZAĞA GARAJI,28.98271,41.11265
istb.183884,SÜT FABRİKASI,28.97746,41.11189
istb.183826,AYAZAĞA GARAJI CIKIŞ,28.97455,41.11131
istb.183885,SÜT FABRİKASI,28.97744,41.11176
istb.183737,AYAZAĞA GARAJI,28.9828,41.11253
istb.183756,GARAJ YOLU,28.98614,41.11325
